condition,epoch_index,band,power_type,roi,value
Post,74,low_gamma,relative,left_motor,0.011844782292341342
Post,74,alpha,absolute,right_motor,4.9237454996782515e-12
Post,74,alpha,relative,right_motor,0.11054046087857679
Post,74,beta,absolute,right_motor,2.679609991893763e-12
Post,74,beta,relative,right_motor,0.060158536524304904
Post,74,low_gamma,absolute,right_motor,3.6595903443191823e-13
Post,74,low_gamma,relative,right_motor,0.008215956801875049
Post,75,alpha,absolute,left_motor,5.5636383125507805e-12
Post,75,alpha,relative,left_motor,0.34226158878254237
Post,75,beta,absolute,left_motor,2.227237652660129e-12
Post,75,beta,relative,left_motor,0.1370142800038097
Post,75,low_gamma,absolute,left_motor,3.637726108496945e-13
Post,75,low_gamma,relative,left_motor,0.02237841224583622
Post,75,alpha,absolute,right_motor,7.022813284044494e-12
Post,75,alpha,relative,right_motor,0.43585137769022925
Post,75,beta,absolute,right_motor,2.0176329676842303e-12
Post,75,beta,relative,right_motor,0.12521877957887997
Post,75,low_gamma,absolute,right_motor,3.521079779481255e-13
Post,75,low_gamma,relative,right_motor,0.02185260252227988
Post,76,alpha,absolute,left_motor,2.198962555728072e-11
Post,76,alpha,relative,left_motor,0.6189023085524862
Post,76,beta,absolute,left_motor,2.6349844634197092e-12
Post,76,beta,relative,left_motor,0.07416215265522964
Post,76,low_gamma,absolute,left_motor,4.0429802824379374e-13
Post,76,low_gamma,relative,left_motor,0.011379047013397394
Post,76,alpha,absolute,right_motor,1.9585184473116184e-11
Post,76,alpha,relative,right_motor,0.6211910025674208
Post,76,beta,absolute,right_motor,2.193954866230944e-12
Post,76,beta,relative,right_motor,0.06958652979819634
Post,76,low_gamma,absolute,right_motor,3.2854164134273803e-13
Post,76,low_gamma,relative,right_motor,0.01042048451731378
Post,77,alpha,absolute,left_motor,2.3829381313335904e-11
Post,77,alpha,relative,left_motor,0.5335397294762372
Post,77,beta,absolute,left_motor,2.5553956154695147e-12
Post,77,beta,relative,left_motor,0.05721529516250386
Post,77,low_gamma,absolute,left_motor,4.348016794392686e-13
Post,77,low_gamma,relative,left_motor,0.009735207447203556
Post,77,alpha,absolute,right_motor,2.536269647082761e-11
Post,77,alpha,relative,right_motor,0.565518265915878
Post,77,beta,absolute,right_motor,2.4954806850978737e-12
Post,77,beta,relative,right_motor,0.05564234509868999
Post,77,low_gamma,absolute,right_motor,3.3963227916790187e-13
Post,77,low_gamma,relative,right_motor,0.007572864256961312
Post,78,alpha,absolute,left_motor,1.090316305291068e-11
Post,78,alpha,relative,left_motor,0.3166847964384533
Post,78,beta,absolute,left_motor,1.9666756331301803e-12
Post,78,beta,relative,left_motor,0.05712253127976767
Post,78,low_gamma,absolute,left_motor,4.76989073469235e-13
Post,78,low_gamma,relative,left_motor,0.013854253752047288
Post,78,alpha,absolute,right_motor,1.4085622163773037e-11
Post,78,alpha,relative,right_motor,0.35797360337156015
Post,78,beta,absolute,right_motor,5.017742290838979e-12
Post,78,beta,relative,right_motor,0.12752147315588316
Post,78,low_gamma,absolute,right_motor,2.4459749051529115e-12
Post,78,low_gamma,relative,right_motor,0.062162284375762156
Post,79,alpha,absolute,left_motor,5.785250612968808e-12
Post,79,alpha,relative,left_motor,0.07861957766953458
Post,79,beta,absolute,left_motor,7.279458301881932e-12
Post,79,beta,relative,left_motor,0.09892534924485397
Post,79,low_gamma,absolute,left_motor,2.7788146647274785e-12
Post,79,low_gamma,relative,left_motor,0.03776314112875953
Post,79,alpha,absolute,right_motor,5.3216932715782196e-12
Post,79,alpha,relative,right_motor,0.09771678745231427
Post,79,beta,absolute,right_motor,3.3379998939793127e-12
Post,79,beta,relative,right_motor,0.061292263478968115
Post,79,low_gamma,absolute,right_motor,1.4550224395663894e-12
Post,79,low_gamma,relative,right_motor,0.02671708255430724
