condition,epoch_index,band,summary_type,value
Post,67,beta,anterior_posterior,0.08879291076828656
Post,68,beta,within_left,0.43086134063397785
Post,68,beta,within_right,0.14856204721253125
Post,68,beta,interhemispheric,0.2585355537698968
Post,68,beta,anterior_posterior,0.3190921359002264
Post,69,beta,within_left,0.1509339865590847
Post,69,beta,within_right,0.23042496605490084
Post,69,beta,interhemispheric,0.14276871031259808
Post,69,beta,anterior_posterior,0.16481106310710483
Post,70,beta,within_left,0.12058016316222298
Post,70,beta,within_right,0.1858260369448714
Post,70,beta,interhemispheric,0.0686220671140836
Post,70,beta,anterior_posterior,0.1470291551472334
Post,71,beta,within_left,0.14508022803130147
Post,71,beta,within_right,0.21231068221886396
Post,71,beta,interhemispheric,0.12289532292678713
Post,71,beta,anterior_posterior,0.1664501730928169
Post,72,beta,within_left,0.1133745214384069
Post,72,beta,within_right,0.29522427606584883
Post,72,beta,interhemispheric,0.16759160126536046
Post,72,beta,anterior_posterior,0.19037425137989492
Post,73,beta,within_left,0.23209957514797364
Post,73,beta,within_right,0.22374610710946696
Post,73,beta,interhemispheric,0.1100015237928292
Post,73,beta,anterior_posterior,0.21797779189378044
Post,74,beta,within_left,0.07761731115016492
Post,74,beta,within_right,0.23336714253098606
Post,74,beta,interhemispheric,0.07370405949606823
Post,74,beta,anterior_posterior,0.14641353996838302
Post,75,beta,within_left,0.12624488336388465
Post,75,beta,within_right,0.19067783370094996
Post,75,beta,interhemispheric,0.07909739984355961
Post,75,beta,anterior_posterior,0.15055025688705326
Post,76,beta,within_left,0.20077845625446356
Post,76,beta,within_right,0.216650151978411
Post,76,beta,interhemispheric,0.10102800109313444
Post,76,beta,anterior_posterior,0.20273341210736415
Post,77,beta,within_left,0.15488403160457523
Post,77,beta,within_right,0.17085079291116761
Post,77,beta,interhemispheric,0.14202225219489825
Post,77,beta,anterior_posterior,0.15486224272691668
Post,78,beta,within_left,0.1599583509532615
Post,78,beta,within_right,0.1611420790696695
Post,78,beta,interhemispheric,0.1406196745401322
Post,78,beta,anterior_posterior,0.17200182346932377
Post,79,beta,within_left,0.2214719318722457
Post,79,beta,within_right,0.2261471784600323
Post,79,beta,interhemispheric,0.19190019610093403
Post,79,beta,anterior_posterior,0.2229524592898402
Post,0,low_gamma,within_left,0.23630601359975162
Post,0,low_gamma,within_right,0.1052808794457791
Post,0,low_gamma,interhemispheric,0.300476433297644
Post,0,low_gamma,anterior_posterior,0.1712251795362291
Post,1,low_gamma,within_left,0.19657648957805834
Post,1,low_gamma,within_right,0.11036051142973417
Post,1,low_gamma,interhemispheric,0.11182774992296658
Post,1,low_gamma,anterior_posterior,0.1356763092115878
Post,2,low_gamma,within_left,0.13103677845972264
Post,2,low_gamma,within_right,0.12056127348867103
Post,2,low_gamma,interhemispheric,0.11092252082677588
Post,2,low_gamma,anterior_posterior,0.1439934543927076
Post,3,low_gamma,within_left,0.08982034033584103
Post,3,low_gamma,within_right,0.1268156254124673
Post,3,low_gamma,interhemispheric,0.08121149962677994
Post,3,low_gamma,anterior_posterior,0.12711368573953216
Post,4,low_gamma,within_left,0.09516581913808425
Post,4,low_gamma,within_right,0.1659572848574931
Post,4,low_gamma,interhemispheric,0.1405919479490502
Post,4,low_gamma,anterior_posterior,0.1509085398391696
Post,5,low_gamma,within_left,0.062142116938248206
Post,5,low_gamma,within_right,0.17706661274240323
Post,5,low_gamma,interhemispheric,0.1323430235115273
Post,5,low_gamma,anterior_posterior,0.11545183117575869
Post,6,low_gamma,within_left,0.15093072936714527
Post,6,low_gamma,within_right,0.1789498484366898
Post,6,low_gamma,interhemispheric,0.10064638253783238
Post,6,low_gamma,anterior_posterior,0.1407696525118774
Post,7,low_gamma,within_left,0.10741209745190589
Post,7,low_gamma,within_right,0.1819969314782441
Post,7,low_gamma,interhemispheric,0.10261483688239671
Post,7,low_gamma,anterior_posterior,0.15342276680649833
Post,8,low_gamma,within_left,0.16386205320008182
Post,8,low_gamma,within_right,0.12351343806929284
Post,8,low_gamma,interhemispheric,0.19629265507582813
Post,8,low_gamma,anterior_posterior,0.13165185126207135
Post,9,low_gamma,within_left,0.11493437543723335
Post,9,low_gamma,within_right,0.12438622894193602
Post,9,low_gamma,interhemispheric,0.24528165355548004
Post,9,low_gamma,anterior_posterior,0.12055632600056668
Post,10,low_gamma,within_left,0.12718766841284648
Post,10,low_gamma,within_right,0.09404780687431448
Post,10,low_gamma,interhemispheric,0.12199269301559372
Post,10,low_gamma,anterior_posterior,0.11149799486051742
Post,11,low_gamma,within_left,0.27359913946445613
Post,11,low_gamma,within_right,0.2510107674526206
Post,11,low_gamma,interhemispheric,0.2994071137304018
Post,11,low_gamma,anterior_posterior,0.24445333346832573
Post,12,low_gamma,within_left,0.15845545370740252
Post,12,low_gamma,within_right,0.17028524342153753
Post,12,low_gamma,interhemispheric,0.06743882874478124
Post,12,low_gamma,anterior_posterior,0.1570600950677691
Post,13,low_gamma,within_left,0.13885419823116427
Post,13,low_gamma,within_right,0.1257758651004651
Post,13,low_gamma,interhemispheric,0.09298953637494045
Post,13,low_gamma,anterior_posterior,0.1160087654572399
Post,14,low_gamma,within_left,0.12342146743068289
Post,14,low_gamma,within_right,0.11154050019589261
Post,14,low_gamma,interhemispheric,0.11886485809842003
Post,14,low_gamma,anterior_posterior,0.09984010505443976
Post,15,low_gamma,within_left,0.1383234019169425
Post,15,low_gamma,within_right,0.11969665047325666
Post,15,low_gamma,interhemispheric,0.1433825110956426
Post,15,low_gamma,anterior_posterior,0.11601536978479099
Post,16,low_gamma,within_left,0.16856792598842793
Post,16,low_gamma,within_right,0.16699364239435574
Post,16,low_gamma,interhemispheric,0.17764427629827687
Post,16,low_gamma,anterior_posterior,0.15519015689945526
Post,17,low_gamma,within_left,0.12738125888183857
Post,17,low_gamma,within_right,0.08810135906750367
Post,17,low_gamma,interhemispheric,0.10696094422697187
Post,17,low_gamma,anterior_posterior,0.11109603067928045
Post,18,low_gamma,within_left,0.10926227174175551
Post,18,low_gamma,within_right,0.16452006699291674
Post,18,low_gamma,interhemispheric,0.12271544429300568
Post,18,low_gamma,anterior_posterior,0.12832402354788103
Post,19,low_gamma,within_left,0.08151567445331177
Post,19,low_gamma,within_right,0.1426013850054
Post,19,low_gamma,interhemispheric,0.13660107364690613
Post,19,low_gamma,anterior_posterior,0.12751782534682546
Post,20,low_gamma,within_left,0.1269778389703202
Post,20,low_gamma,within_right,0.08942576404722073
Post,20,low_gamma,interhemispheric,0.10447341043765158
Post,20,low_gamma,anterior_posterior,0.12304199881441205
Post,21,low_gamma,within_left,0.10651991561402117
Post,21,low_gamma,within_right,0.11880984867015024
Post,21,low_gamma,interhemispheric,0.14554258248447788
Post,21,low_gamma,anterior_posterior,0.12165089022413361
Post,22,low_gamma,within_left,0.11454143884988824
Post,22,low_gamma,within_right,0.10999975237826523
Post,22,low_gamma,interhemispheric,0.13691430365701027
Post,22,low_gamma,anterior_posterior,0.1157376972849103
Post,23,low_gamma,within_left,0.1201663797671086
Post,23,low_gamma,within_right,0.13348247772119082
Post,23,low_gamma,interhemispheric,0.16992013555615934
Post,23,low_gamma,anterior_posterior,0.14337000090820845
Post,24,low_gamma,within_left,0.11964883572620373
Post,24,low_gamma,within_right,0.12316810281948176
Post,24,low_gamma,interhemispheric,0.10187300818549916
Post,24,low_gamma,anterior_posterior,0.13224540078955185
Post,25,low_gamma,within_left,0.09350908378838915
Post,25,low_gamma,within_right,0.22880758477015453
Post,25,low_gamma,interhemispheric,0.14782709189233698
Post,25,low_gamma,anterior_posterior,0.16243797093627244
Post,26,low_gamma,within_left,0.11952170790566499
Post,26,low_gamma,within_right,0.12299994458205202
Post,26,low_gamma,interhemispheric,0.13437923327380272
Post,26,low_gamma,anterior_posterior,0.11463915042872563
Post,27,low_gamma,within_left,0.18740769011973535
Post,27,low_gamma,within_right,0.12651001792755143
Post,27,low_gamma,interhemispheric,0.19844261573466118
Post,27,low_gamma,anterior_posterior,0.19167066838459015
Post,28,low_gamma,within_left,0.17165549135328131
Post,28,low_gamma,within_right,0.10985386297518643
Post,28,low_gamma,interhemispheric,0.10532965732381398
Post,28,low_gamma,anterior_posterior,0.1188236524669693
Post,29,low_gamma,within_left,0.17567887535781893
Post,29,low_gamma,within_right,0.17377564710362003
Post,29,low_gamma,interhemispheric,0.15342825556646225
Post,29,low_gamma,anterior_posterior,0.16553053127791623
Post,30,low_gamma,within_left,0.13897654869943837
Post,30,low_gamma,within_right,0.10370747292433664
Post,30,low_gamma,interhemispheric,0.11910403730650487
Post,30,low_gamma,anterior_posterior,0.13408116090436564
Post,31,low_gamma,within_left,0.1372580421720963
Post,31,low_gamma,within_right,0.13003029078504286
Post,31,low_gamma,interhemispheric,0.11689129270169912
Post,31,low_gamma,anterior_posterior,0.12607445111951193
Post,32,low_gamma,within_left,0.09731892737647452
Post,32,low_gamma,within_right,0.10025134584756869
Post,32,low_gamma,interhemispheric,0.09438753508421076
Post,32,low_gamma,anterior_posterior,0.10461513160227999
Post,33,low_gamma,within_left,0.12281655249902265
Post,33,low_gamma,within_right,0.1100642344754921
Post,33,low_gamma,interhemispheric,0.11128498500933216
Post,33,low_gamma,anterior_posterior,0.11287954843902538
Post,34,low_gamma,within_left,0.14680376386938843
Post,34,low_gamma,within_right,0.13873706283254297
Post,34,low_gamma,interhemispheric,0.08240367839567657
Post,34,low_gamma,anterior_posterior,0.12306468476369112
Post,35,low_gamma,within_left,0.10138497751117934
Post,35,low_gamma,within_right,0.0994367537561238
Post,35,low_gamma,interhemispheric,0.1312587391455553
Post,35,low_gamma,anterior_posterior,0.1021358274595831
Post,36,low_gamma,within_left,0.17189804774500012
Post,36,low_gamma,within_right,0.1779814481255035
Post,36,low_gamma,interhemispheric,0.1994175197405719
Post,36,low_gamma,anterior_posterior,0.22417874573431062
Post,37,low_gamma,within_left,0.13025493134513655
Post,37,low_gamma,within_right,0.09741041150577438
Post,37,low_gamma,interhemispheric,0.1508182228916928
Post,37,low_gamma,anterior_posterior,0.14204051459331676
Post,38,low_gamma,within_left,0.1437607630132489
Post,38,low_gamma,within_right,0.19213143265658825
Post,38,low_gamma,interhemispheric,0.1575489408940964
Post,38,low_gamma,anterior_posterior,0.14157499531136508
Post,39,low_gamma,within_left,0.12831617839141618
Post,39,low_gamma,within_right,0.14797608652524658
Post,39,low_gamma,interhemispheric,0.1310801855321849
Post,39,low_gamma,anterior_posterior,0.14789834856689058
Post,40,low_gamma,within_left,0.14422246251432896
Post,40,low_gamma,within_right,0.07077291521912894
Post,40,low_gamma,interhemispheric,0.1593995230552696
Post,40,low_gamma,anterior_posterior,0.13054612438439187
Post,41,low_gamma,within_left,0.1439948216867713
Post,41,low_gamma,within_right,0.226555293228262
Post,41,low_gamma,interhemispheric,0.1698168003532068
Post,41,low_gamma,anterior_posterior,0.17222146692827253
Post,42,low_gamma,within_left,0.14985067124744528
Post,42,low_gamma,within_right,0.12767558310481847
Post,42,low_gamma,interhemispheric,0.13876767713153618
Post,42,low_gamma,anterior_posterior,0.11156967819645468
Post,43,low_gamma,within_left,0.1448671176559048
Post,43,low_gamma,within_right,0.14622419539474127
Post,43,low_gamma,interhemispheric,0.11245941356442425
Post,43,low_gamma,anterior_posterior,0.13774783946795155
Post,44,low_gamma,within_left,0.13978269345627228
Post,44,low_gamma,within_right,0.15571974671302163
Post,44,low_gamma,interhemispheric,0.13705525441784377
Post,44,low_gamma,anterior_posterior,0.13363325147297914
Post,45,low_gamma,within_left,0.16025276838774483
Post,45,low_gamma,within_right,0.11464904649900687
Post,45,low_gamma,interhemispheric,0.10557329811613723
Post,45,low_gamma,anterior_posterior,0.129105796381598
Post,46,low_gamma,within_left,0.3552903821743923
Post,46,low_gamma,within_right,0.31349247557178805
Post,46,low_gamma,interhemispheric,0.36686457449849424
Post,46,low_gamma,anterior_posterior,0.2965129729446521
Post,47,low_gamma,within_left,0.10905156195222233
Post,47,low_gamma,within_right,0.1321367773625864
Post,47,low_gamma,interhemispheric,0.11361107924571419
Post,47,low_gamma,anterior_posterior,0.10537030469447484
Post,48,low_gamma,within_left,0.09278646068084995
Post,48,low_gamma,within_right,0.12221775096890038
Post,48,low_gamma,interhemispheric,0.08524832425809402
Post,48,low_gamma,anterior_posterior,0.12205520599640589
Post,49,low_gamma,within_left,0.11000937947789735
Post,49,low_gamma,within_right,0.2241336286703681
Post,49,low_gamma,interhemispheric,0.12016307546757217
Post,49,low_gamma,anterior_posterior,0.1509626726270329
Post,50,low_gamma,within_left,0.16048129766227429
Post,50,low_gamma,within_right,0.17487362977481366
Post,50,low_gamma,interhemispheric,0.17434040576785578
Post,50,low_gamma,anterior_posterior,0.174033801563927
Post,51,low_gamma,within_left,0.19094398735256474
Post,51,low_gamma,within_right,0.10476186728448138
Post,51,low_gamma,interhemispheric,0.10259447861631273
Post,51,low_gamma,anterior_posterior,0.105020402895765
Post,52,low_gamma,within_left,0.07215036266167912
Post,52,low_gamma,within_right,0.12248355441549255
Post,52,low_gamma,interhemispheric,0.11437494287095244
Post,52,low_gamma,anterior_posterior,0.09052519849871606
Post,53,low_gamma,within_left,0.08995281694528874
Post,53,low_gamma,within_right,0.13793418512932706
Post,53,low_gamma,interhemispheric,0.202274312078912
Post,53,low_gamma,anterior_posterior,0.12970042574923593
Post,54,low_gamma,within_left,0.13605298944236258
Post,54,low_gamma,within_right,0.09668766140482035
Post,54,low_gamma,interhemispheric,0.11609469861844146
Post,54,low_gamma,anterior_posterior,0.11817561352650197
Post,55,low_gamma,within_left,0.2044423027042549
Post,55,low_gamma,within_right,0.12603973873091862
Post,55,low_gamma,interhemispheric,0.13875179601433826
Post,55,low_gamma,anterior_posterior,0.15980503241725263
Post,56,low_gamma,within_left,0.15541005316612636
Post,56,low_gamma,within_right,0.2152072777469319
Post,56,low_gamma,interhemispheric,0.1429342248290099
Post,56,low_gamma,anterior_posterior,0.16321357300669337
Post,57,low_gamma,within_left,0.13456757665271354
Post,57,low_gamma,within_right,0.10073855272204453
Post,57,low_gamma,interhemispheric,0.13779945094318527
Post,57,low_gamma,anterior_posterior,0.11942420408581185
Post,58,low_gamma,within_left,0.20306920465381104
Post,58,low_gamma,within_right,0.08074612014798428
Post,58,low_gamma,interhemispheric,0.1583382274533874
Post,58,low_gamma,anterior_posterior,0.1411963719868236
Post,59,low_gamma,within_left,0.23421204965682435
Post,59,low_gamma,within_right,0.24707787811741053
Post,59,low_gamma,interhemispheric,0.272628265039546
Post,59,low_gamma,anterior_posterior,0.2289650469094663
Post,60,low_gamma,within_left,0.15983364280279483
Post,60,low_gamma,within_right,0.15848461468907935
Post,60,low_gamma,interhemispheric,0.14581696837753844
Post,60,low_gamma,anterior_posterior,0.1659987523646085
Post,61,low_gamma,within_left,0.1346818390798003
Post,61,low_gamma,within_right,0.14510433720893834
Post,61,low_gamma,interhemispheric,0.1500616735579827
Post,61,low_gamma,anterior_posterior,0.12158654542010537
Post,62,low_gamma,within_left,0.13568145642965537
Post,62,low_gamma,within_right,0.1144173309481765
Post,62,low_gamma,interhemispheric,0.10328490212570328
Post,62,low_gamma,anterior_posterior,0.1253954728681391
Post,63,low_gamma,within_left,0.1963225530445196
Post,63,low_gamma,within_right,0.09094636600896795
Post,63,low_gamma,interhemispheric,0.17019274405023646
Post,63,low_gamma,anterior_posterior,0.14177552482748265
Post,64,low_gamma,within_left,0.11181514022130455
Post,64,low_gamma,within_right,0.07929580424949077
Post,64,low_gamma,interhemispheric,0.1835779313385514
Post,64,low_gamma,anterior_posterior,0.10778193761989857
Post,65,low_gamma,within_left,0.19417348085364258
Post,65,low_gamma,within_right,0.10340185876844225
Post,65,low_gamma,interhemispheric,0.11696504851274997
Post,65,low_gamma,anterior_posterior,0.14000160334318018
Post,66,low_gamma,within_left,0.1426320599988627
Post,66,low_gamma,within_right,0.13404943426825083
Post,66,low_gamma,interhemispheric,0.11706204708441813
Post,66,low_gamma,anterior_posterior,0.1414054168811955
Post,67,low_gamma,within_left,0.14302833530904954
Post,67,low_gamma,within_right,0.08976766572115359
Post,67,low_gamma,interhemispheric,0.1677775661006072
Post,67,low_gamma,anterior_posterior,0.12015496113263263
Post,68,low_gamma,within_left,0.1659011312596345
Post,68,low_gamma,within_right,0.17903148143683525
Post,68,low_gamma,interhemispheric,0.16252707211842285
Post,68,low_gamma,anterior_posterior,0.16808144824419377
Post,69,low_gamma,within_left,0.09402059756953424
Post,69,low_gamma,within_right,0.1105057621058516
Post,69,low_gamma,interhemispheric,0.16315349204736246
Post,69,low_gamma,anterior_posterior,0.11550850905428438
Post,70,low_gamma,within_left,0.12644419978832194
Post,70,low_gamma,within_right,0.08782213334075652
Post,70,low_gamma,interhemispheric,0.19854268141888656
Post,70,low_gamma,anterior_posterior,0.09589623941276221
Post,71,low_gamma,within_left,0.14625046693313223
Post,71,low_gamma,within_right,0.1182125300194666
Post,71,low_gamma,interhemispheric,0.12141525048951766
Post,71,low_gamma,anterior_posterior,0.15207256706019467
Post,72,low_gamma,within_left,0.12480363041183491
Post,72,low_gamma,within_right,0.10819272541307931
Post,72,low_gamma,interhemispheric,0.10495198892571783
Post,72,low_gamma,anterior_posterior,0.13402057273154327
Post,73,low_gamma,within_left,0.2869989152640323
Post,73,low_gamma,within_right,0.14873592335825733
Post,73,low_gamma,interhemispheric,0.2387067777824882
Post,73,low_gamma,anterior_posterior,0.2191216027202365
Post,74,low_gamma,within_left,0.14744606466412755
Post,74,low_gamma,within_right,0.1505871514681964
Post,74,low_gamma,interhemispheric,0.12616088718946428
Post,74,low_gamma,anterior_posterior,0.13591905955704192
Post,75,low_gamma,within_left,0.10417646751905137
Post,75,low_gamma,within_right,0.14211602228606385
Post,75,low_gamma,interhemispheric,0.11486567173246758
Post,75,low_gamma,anterior_posterior,0.1145255278672957
Post,76,low_gamma,within_left,0.1152061824232324
Post,76,low_gamma,within_right,0.1353902075554143
Post,76,low_gamma,interhemispheric,0.1382796695964946
Post,76,low_gamma,anterior_posterior,0.14297669651726816
Post,77,low_gamma,within_left,0.10048307920972963
Post,77,low_gamma,within_right,0.07633426276426823
Post,77,low_gamma,interhemispheric,0.08820712130376379
Post,77,low_gamma,anterior_posterior,0.1078565345188051
Post,78,low_gamma,within_left,0.12967800383481382
Post,78,low_gamma,within_right,0.13849061157896053
Post,78,low_gamma,interhemispheric,0.14980888065302878
Post,78,low_gamma,anterior_posterior,0.13506663616668402
Post,79,low_gamma,within_left,0.18063501021886175
Post,79,low_gamma,within_right,0.20806037016444842
Post,79,low_gamma,interhemispheric,0.1659416490397388
Post,79,low_gamma,anterior_posterior,0.14406982602134447
